,datetime,meas_num,microp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
104,2023-04-30 23:07:07.321573,104.0,6,6,0.078003,-0.067261,0.996826,0.488281,0.061035,-0.488281,9.643555,10.839844
105,2023-04-30 23:07:07.342553,105.0,0,0,0.078369,-0.066528,0.998535,0.244141,0.183105,-0.427246,9.643555,10.839844
106,2023-04-30 23:07:07.362789,106.0,14,14,0.078735,-0.067261,0.997437,0.366211,0.244141,-0.488281,9.545898,10.852051
107,2023-04-30 23:07:07.383192,107.0,6,6,0.079590,-0.066528,0.997437,0.366211,0.061035,-0.366211,9.545898,10.852051
108,2023-04-30 23:07:07.402954,108.0,4,4,0.078979,-0.066528,0.998291,0.488281,0.305176,-0.366211,9.631348,11.157227
109,2023-04-30 23:07:07.423067,109.0,4,4,0.078735,-0.067627,0.996582,0.427246,0.244141,-0.488281,9.631348,11.157227
110,2023-04-30 23:07:07.453157,110.0,9,9,0.078369,-0.067139,0.997314,0.305176,0.305176,-0.366211,9.631348,11.157227
111,2023-04-30 23:07:07.484176,111.0,14,14,0.078369,-0.067139,0.998291,0.427246,0.000000,-0.427246,9.631348,11.157227
112,2023-04-30 23:07:07.512049,112.0,15,15,0.079712,-0.068848,0.999878,0.488281,0.244141,-0.427246,9.191895,10.827637
113,2023-04-30 23:07:07.539217,113.0,13,13,0.078247,-0.067871,0.998291,0.305176,0.061035,-0.488281,9.191895,10.827637
114,2023-04-30 23:07:07.565108,114.0,13,13,0.077759,-0.067017,0.997314,0.366211,0.122070,-0.366211,9.313965,10.791016
115,2023-04-30 23:07:07.589886,115.0,9,9,0.077759,-0.067017,0.997437,0.244141,0.183105,-0.488281,9.313965,10.791016
116,2023-04-30 23:07:07.609410,116.0,2,2,0.078979,-0.066528,0.998047,0.244141,0.183105,-0.488281,9.313965,10.791016
117,2023-04-30 23:07:07.632766,117.0,11,11,0.079102,-0.068359,0.999390,0.305176,0.183105,-0.183105,9.313965,10.791016
118,2023-04-30 23:07:07.656943,118.0,8,8,0.079102,-0.068237,0.998413,0.305176,0.183105,-0.427246,9.436035,11.120605
119,2023-04-30 23:07:07.684436,119.0,13,13,0.079346,-0.067261,0.998779,0.427246,0.122070,-0.488281,9.436035,11.120605
120,2023-04-30 23:07:07.711482,120.0,13,13,0.078247,-0.067871,0.997437,0.488281,0.122070,-0.366211,9.436035,11.120605
121,2023-04-30 23:07:07.731328,121.0,6,6,0.077637,-0.067749,0.998535,0.488281,0.183105,-0.488281,9.863281,11.450195
122,2023-04-30 23:07:07.754433,122.0,5,5,0.078857,-0.066895,1.000122,0.427246,0.061035,-0.305176,9.863281,11.450195
123,2023-04-30 23:07:07.779768,123.0,9,9,0.078003,-0.067383,0.999634,0.488281,0.061035,-0.366211,9.863281,11.450195
124,2023-04-30 23:07:07.794766,124.0,6,6,0.078491,-0.067505,0.999268,0.305176,0.000000,-0.549316,9.58252,11.022949
125,2023-04-30 23:07:07.803766,125.0,8,8,0.078735,-0.067627,0.998291,0.488281,0.122070,-0.366211,9.58252,11.022949
126,2023-04-30 23:07:07.811764,126.0,8,8,0.078735,-0.068115,0.999390,0.366211,0.244141,-0.488281,9.58252,11.022949
127,2023-04-30 23:07:07.819766,127.0,13,13,0.078491,-0.067383,0.998901,0.305176,0.183105,-0.427246,9.58252,11.022949
128,2023-04-30 23:07:07.827766,128.0,13,13,0.078613,-0.067261,0.998535,0.488281,0.244141,-0.305176,9.692383,11.096191
129,2023-04-30 23:07:07.835767,129.0,3,3,0.078613,-0.067139,1.000122,0.488281,0.305176,-0.366211,9.692383,11.096191
130,2023-04-30 23:07:07.843767,130.0,7,7,0.078613,-0.067139,0.999756,0.671387,0.183105,-0.732422,9.692383,10.961914
131,2023-04-30 23:07:07.851770,131.0,14,14,0.078369,-0.066284,0.999634,0.305176,0.061035,-0.549316,9.692383,10.961914
132,2023-04-30 23:07:07.859565,132.0,14,14,0.079102,-0.068726,0.999756,0.366211,0.427246,-0.488281,9.692383,10.961914
133,2023-04-30 23:07:07.878349,133.0,11,11,0.078613,-0.068237,0.999634,0.610352,0.305176,-0.549316,9.58252,10.644531
134,2023-04-30 23:07:07.900306,134.0,14,14,0.077881,-0.067993,1.000122,0.366211,0.122070,-0.610352,9.58252,10.644531
135,2023-04-30 23:07:07.914836,135.0,14,14,0.078613,-0.067261,1.000244,0.427246,0.061035,-0.427246,9.58252,10.644531
136,2023-04-30 23:07:07.931038,136.0,7,7,0.078247,-0.067139,0.999878,0.305176,0.061035,-0.488281,10.009766,10.742188
137,2023-04-30 23:07:07.951368,137.0,15,15,0.078613,-0.067627,0.999268,0.427246,0.244141,-0.488281,10.009766,10.742188
138,2023-04-30 23:07:07.973065,138.0,11,11,0.078613,-0.067627,0.999878,0.366211,0.122070,-0.305176,10.009766,10.742188
139,2023-04-30 23:07:07.996686,139.0,12,12,0.078857,-0.067627,0.999512,0.305176,0.122070,-0.366211,10.009766,10.742188
140,2023-04-30 23:07:08.011891,140.0,15,15,0.078857,-0.067383,0.999390,0.366211,0.000000,-0.427246,9.912109,10.888672
141,2023-04-30 23:07:08.026414,141.0,14,14,0.078491,-0.067139,1.000122,0.305176,-0.061035,-0.366211,9.912109,10.888672
142,2023-04-30 23:07:08.048573,142.0,10,10,0.078613,-0.067505,1.000488,0.427246,0.183105,-0.366211,9.912109,10.888672
